ISO_pais_origen,Gender_Code,ISO_pais_destino,1960 [1960],1970 [1970],1980 [1980],1990 [1990],2000 [2000]
YEM,FEM,QAT,36,1909,1104,1024,3537
YEM,FEM,REU,0,0,0,0,0
YEM,FEM,ROU,0,0,0,0,0
YEM,FEM,RUS,0,0,0,0,0
YEM,FEM,RWA,0,60,76,62,138
YEM,FEM,SHN,0,0,0,0,0
YEM,FEM,SPM,0,0,0,0,0
YEM,FEM,WSM,0,0,0,0,0
YEM,FEM,SMR,0,0,0,0,0
YEM,FEM,STP,0,0,0,0,0
YEM,FEM,SAU,1357,7013,32784,78261,97101
YEM,FEM,SEN,0,0,0,0,0
YEM,FEM,SRB,..,..,..,..,..
YEM,FEM,SCG,0,0,0,0,0
YEM,FEM,SYC,0,0,0,0,0
YEM,FEM,SLE,0,0,0,0,0
YEM,FEM,SGP,2,1,4,10,87
YEM,FEM,SVK,0,0,0,0,3
YEM,FEM,SVN,0,0,0,0,0
YEM,FEM,SLB,0,0,0,0,0
YEM,FEM,SOM,21,35,80,35,8
YEM,FEM,ZAF,1,1,1,0,36
YEM,FEM,ESP,0,0,0,8,2
YEM,FEM,LKA,3,0,1,0,0
YEM,FEM,KNA,0,0,0,0,0
YEM,FEM,LCA,0,0,0,0,0
YEM,FEM,VCT,0,0,0,0,0
YEM,FEM,SDN,2044,2050,2604,855,1027
YEM,FEM,SUR,0,0,0,0,0
YEM,FEM,SWZ,0,0,0,0,0
YEM,FEM,SWE,0,3,8,26,74
YEM,FEM,CHE,3,2,2,17,104
YEM,FEM,SYR,4533,74839,1743,2472,3259
YEM,FEM,TWN,0,0,0,0,0
YEM,FEM,TJK,0,0,0,0,0
YEM,FEM,TZA,142,137,519,449,423
YEM,FEM,THA,2,40,111,194,627
YEM,FEM,TLS,0,0,0,0,0
YEM,FEM,TGO,0,0,0,0,0
YEM,FEM,TKL,0,0,0,0,0
YEM,FEM,TON,0,0,0,0,0
YEM,FEM,TTO,0,0,0,0,0
YEM,FEM,TUN,53,5,44,0,0
YEM,FEM,TUR,276,550,670,1240,76
YEM,FEM,TKM,0,0,0,0,0
YEM,FEM,TCA,0,0,0,0,0
YEM,FEM,TUV,0,0,0,0,0
YEM,FEM,UGA,67,64,65,69,28
YEM,FEM,UKR,0,0,0,0,0
YEM,FEM,ARE,5,173,2717,7180,10153
YEM,FEM,GBR,901,122,158,119,244
YEM,FEM,USA,73,70,1082,1867,6194
YEM,FEM,URY,0,0,0,0,0
YEM,FEM,UZB,0,0,0,0,0
YEM,FEM,VUT,0,0,0,0,0
YEM,FEM,VEN,1,0,3,3,1
YEM,FEM,VNM,0,0,0,0,8
YEM,FEM,VIR,0,0,0,0,0
YEM,FEM,VGB,0,0,0,0,0
YEM,FEM,WLF,0,0,0,0,0
YEM,FEM,PSE,1101,1300,1533,2028,3147
YEM,FEM,YEM,0,0,0,0,0
YEM,FEM,ZMB,0,0,2,0,0
YEM,FEM,ZWE,0,0,0,0,0
YEM,MAL,AFG,0,0,0,4,0
YEM,MAL,ALB,0,0,0,0,0
YEM,MAL,DZA,26,11,9,7,6
YEM,MAL,ASM,0,0,0,0,0
YEM,MAL,AND,0,0,0,0,0
YEM,MAL,AGO,0,0,0,0,0
YEM,MAL,AIA,0,0,0,0,0
YEM,MAL,ATG,0,0,0,0,0
YEM,MAL,ARG,3,3,4,0,0
YEM,MAL,ARM,0,0,0,0,0
YEM,MAL,ABW,0,0,0,0,0
YEM,MAL,AUS,1,2,18,132,218
YEM,MAL,AUT,0,3,3,19,14
YEM,MAL,AZE,0,0,0,0,0
YEM,MAL,BHS,0,0,0,0,0
YEM,MAL,BHR,525,11,5275,7193,11990
YEM,MAL,BGD,10,7,10,14,15
YEM,MAL,BRB,0,0,0,0,0
YEM,MAL,BLR,0,0,0,0,0
YEM,MAL,BEL,0,2,2,3,3
YEM,MAL,BLZ,0,0,0,0,0
YEM,MAL,BEN,0,0,0,0,0
YEM,MAL,BMU,0,0,0,0,0
YEM,MAL,BTN,0,0,0,0,0
YEM,MAL,BOL,0,0,0,0,0
YEM,MAL,BIH,0,0,0,0,0
YEM,MAL,BWA,0,0,0,0,0
YEM,MAL,BRA,3,0,0,21,11
YEM,MAL,BRN,0,0,0,0,0
YEM,MAL,BGR,19,20,20,20,94
YEM,MAL,BFA,0,0,0,0,0
YEM,MAL,BDI,108,85,67,7,6
YEM,MAL,KHM,2,2,0,0,1
YEM,MAL,CMR,48,54,42,136,114
YEM,MAL,CAN,6,72,140,157,705
YEM,MAL,CPV,0,0,0,0,0
YEM,MAL,CYM,0,0,0,1,0
YEM,MAL,CAF,1,0,2,32,10
YEM,MAL,TCD,133,143,157,173,196
YEM,MAL,CHI,..,..,..,..,..
YEM,MAL,CHL,64,3,2,6,2
YEM,MAL,CHN,10,3,0,0,10
YEM,MAL,COL,0,0,0,1,3
YEM,MAL,COM,0,0,4,0,0
YEM,MAL,COD,3,5568,3515,2404,1953
YEM,MAL,COG,11,19,63,105,20
YEM,MAL,COK,0,0,0,0,0
YEM,MAL,CRI,0,0,0,0,0
YEM,MAL,CIV,0,0,0,0,0
YEM,MAL,HRV,0,0,0,2,0
YEM,MAL,CUB,0,0,0,0,0
YEM,MAL,CYP,0,2,3,4,5
YEM,MAL,CZE,0,0,0,3,93
YEM,MAL,DNK,0,1,45,44,67
YEM,MAL,DJI,53,95,184,280,361
YEM,MAL,DMA,0,0,0,0,0
YEM,MAL,DOM,0,0,0,0,0
YEM,MAL,ECU,0,0,0,0,0
YEM,MAL,EGY,726,647,570,1706,2238
YEM,MAL,SLV,0,0,0,0,0
YEM,MAL,GNQ,0,1,9,4,7
YEM,MAL,ERI,16,30,54,25,6
YEM,MAL,EST,0,0,0,0,0
YEM,MAL,ETH,130,121,123,125,132
YEM,MAL,FRO,0,0,0,0,0
YEM,MAL,FLK,0,0,0,0,0
YEM,MAL,FJI,0,0,0,0,0
YEM,MAL,FIN,0,0,0,2,13
YEM,MAL,FRA,135,13,8,4,216
YEM,MAL,GUF,0,0,0,0,0
YEM,MAL,PYF,0,0,0,0,0
YEM,MAL,GAB,25,10,10,14,21
YEM,MAL,GMB,3,6,43,58,78
YEM,MAL,GEO,0,0,0,0,0
YEM,MAL,DEU,4,5,10,322,247
YEM,MAL,GHA,4,1,0,1,2
YEM,MAL,GIB,0,0,0,0,0
YEM,MAL,GRC,0,0,0,42,12
YEM,MAL,GRL,0,0,0,0,0
YEM,MAL,GRD,0,0,0,0,0
YEM,MAL,GLP,0,0,0,0,0
YEM,MAL,GUM,0,0,0,0,0
YEM,MAL,GTM,0,0,0,0,0
YEM,MAL,GIN,0,0,0,0,0
YEM,MAL,GNB,0,0,0,0,0
YEM,MAL,GUY,0,0,0,0,0
YEM,MAL,HTI,0,0,0,0,0
YEM,MAL,HND,0,0,0,0,0
YEM,MAL,HKG,28,26,2,8,97
YEM,MAL,HUN,23,22,18,16,14
YEM,MAL,ISL,0,0,0,0,0
YEM,MAL,IND,2,191,1,449,0
YEM,MAL,IDN,26,16,18,24,223
YEM,MAL,IRN,25,47,187,462,403
YEM,MAL,IRQ,1654,1426,1305,1576,347
YEM,MAL,IRL,0,0,0,1,27
YEM,MAL,IMN,..,..,..,..,..
YEM,MAL,ISR,24629,28569,25825,23531,25746
YEM,MAL,ITA,3,3,4,19,108
YEM,MAL,JAM,0,0,0,0,0
YEM,MAL,JPN,0,0,0,4,4
YEM,MAL,JOR,21,75,273,939,1387
YEM,MAL,KAZ,0,0,0,0,0
YEM,MAL,KEN,439,4598,3585,2457,82
YEM,MAL,KIR,0,0,0,0,0
YEM,MAL,PRK,0,0,0,0,0
YEM,MAL,KOR,0,0,0,0,0
YEM,MAL,XKX,..,..,..,..,..
YEM,MAL,KWT,250,2840,26566,39598,41012
YEM,MAL,KGZ,0,0,0,0,8
YEM,MAL,LAO,1,1,1,1,1
YEM,MAL,LVA,0,0,0,0,1
YEM,MAL,LBN,77,661,201,1829,7807
YEM,MAL,LSO,0,0,0,0,0
YEM,MAL,LBR,0,0,0,0,0
YEM,MAL,LBY,6,86,241,355,425
YEM,MAL,LIE,0,0,0,0,0
YEM,MAL,LTU,0,0,0,0,1
YEM,MAL,LUX,0,0,0,2,0
YEM,MAL,MAC,1,0,2,2,2
YEM,MAL,MKD,0,0,0,2,2
YEM,MAL,MDG,429,256,100,30,27
YEM,MAL,MWI,0,0,0,0,0
YEM,MAL,MYS,0,3,8,26,43
YEM,MAL,MDV,0,0,0,0,0
YEM,MAL,MLI,0,0,0,0,0
YEM,MAL,MLT,0,0,0,0,0
YEM,MAL,MHL,0,0,0,0,0
YEM,MAL,MTQ,0,0,0,0,0
YEM,MAL,MRT,0,0,0,3,4
YEM,MAL,MUS,0,0,0,0,0
YEM,MAL,MYT,0,0,2,5,10
YEM,MAL,MEX,3,3,0,0,1
YEM,MAL,FSM,0,0,0,0,0
YEM,MAL,MDA,0,0,0,0,0
YEM,MAL,MCO,0,0,0,0,0
YEM,MAL,MNG,0,0,0,0,0
YEM,MAL,MNE,..,..,..,..,..
YEM,MAL,MSR,0,0,0,0,0
YEM,MAL,MAR,45,15,8,7,7
YEM,MAL,MOZ,0,0,0,0,0
YEM,MAL,MMR,235,222,115,8,6
YEM,MAL,NAM,0,0,0,0,0
YEM,MAL,NRU,0,0,0,0,0
YEM,MAL,NPL,0,7,9,0,20
YEM,MAL,NLD,0,0,0,0,265
YEM,MAL,ANT,0,0,0,0,0
YEM,MAL,NCL,0,0,0,0,0
YEM,MAL,NZL,0,0,2,3,41
YEM,MAL,NIC,2,3,4,4,5
YEM,MAL,NER,0,0,0,0,0
YEM,MAL,NGA,2,1,8,2,4
YEM,MAL,NIU,0,0,0,0,0
YEM,MAL,NFK,0,0,0,0,0
YEM,MAL,MNP,0,0,0,0,0
YEM,MAL,NOR,0,0,3,9,18
YEM,MAL,OMN,139,201,468,1360,2009
YEM,MAL,PAK,9,19,16,13,10
YEM,MAL,PLW,0,0,0,0,0
YEM,MAL,PAN,0,0,0,0,0
YEM,MAL,PNG,0,0,0,0,0
YEM,MAL,PRY,0,0,0,0,2
YEM,MAL,PER,0,0,0,3,2
YEM,MAL,PHL,12,9,58,6,35
YEM,MAL,POL,0,0,26,53,92
YEM,MAL,PRT,0,0,0,0,0
YEM,MAL,PRI,0,0,0,0,0
YEM,MAL,QAT,107,5205,4102,4218,16256
YEM,MAL,REU,0,0,0,0,0
YEM,MAL,ROU,0,0,0,0,0
YEM,MAL,RUS,0,0,0,0,0
YEM,MAL,RWA,0,59,75,48,258
YEM,MAL,SHN,0,0,0,0,0
YEM,MAL,SPM,0,0,0,0,0
YEM,MAL,WSM,0,0,0,0,0
YEM,MAL,SMR,0,0,0,0,0
YEM,MAL,STP,0,0,0,0,0
YEM,MAL,SAU,2943,17204,90708,243481,250959
YEM,MAL,SEN,0,0,0,0,0
YEM,MAL,SRB,..,..,..,..,..
YEM,MAL,SCG,0,0,0,0,0
YEM,MAL,SYC,0,0,0,0,3
YEM,MAL,SLE,0,0,0,0,0
YEM,MAL,SGP,4,1,3,7,41
YEM,MAL,SVK,0,0,0,0,14
YEM,MAL,SVN,0,0,0,0,0
YEM,MAL,SLB,0,0,0,0,0
YEM,MAL,SOM,23,44,93,38,11
YEM,MAL,ZAF,2,2,2,0,0
YEM,MAL,ESP,0,0,0,14,10
YEM,MAL,LKA,6,0,1,0,0
YEM,MAL,KNA,0,0,0,0,0
YEM,MAL,LCA,0,0,0,0,0
YEM,MAL,VCT,0,0,0,0,0
YEM,MAL,SDN,2139,1941,2516,978,1185
YEM,MAL,SUR,0,0,0,0,0
YEM,MAL,SWZ,0,0,0,0,0
YEM,MAL,SWE,0,3,18,26,97
YEM,MAL,CHE,2,2,2,33,134
YEM,MAL,SYR,4564,79956,1804,2544,3337
YEM,MAL,TWN,0,0,0,0,0
YEM,MAL,TJK,0,0,0,0,0
YEM,MAL,TZA,510,468,554,584,480
YEM,MAL,THA,3,55,123,206,664
YEM,MAL,TLS,0,0,0,0,0
YEM,MAL,TGO,0,0,0,0,0
YEM,MAL,TKL,0,0,0,0,0
YEM,MAL,TON,0,0,0,0,0
YEM,MAL,TTO,0,0,0,0,0
YEM,MAL,TUN,63,2,41,0,0
YEM,MAL,TUR,359,605,709,1255,89
YEM,MAL,TKM,0,0,0,0,0
YEM,MAL,TCA,0,0,0,0,0
YEM,MAL,TUV,0,0,0,0,0
YEM,MAL,UGA,89,92,88,98,47
YEM,MAL,UKR,0,0,0,0,0
YEM,MAL,ARE,49,1435,14834,25387,45802
YEM,MAL,GBR,3728,143,263,137,305
YEM,MAL,USA,111,75,2302,4351,13567
YEM,MAL,URY,0,0,0,0,0
YEM,MAL,UZB,0,0,0,0,0
YEM,MAL,VUT,0,0,0,0,0
YEM,MAL,VEN,2,0,4,4,0
YEM,MAL,VNM,0,0,0,0,14
YEM,MAL,VIR,0,0,0,0,0
YEM,MAL,VGB,0,0,0,0,0
YEM,MAL,WLF,0,0,0,0,0
YEM,MAL,PSE,1426,1712,2034,2665,4107
YEM,MAL,YEM,0,0,0,0,0
YEM,MAL,ZMB,0,0,2,0,0
YEM,MAL,ZWE,0,0,0,0,0
YEM,TOT,AFG,0,1,0,6,0
YEM,TOT,ALB,0,0,0,0,0
YEM,TOT,DZA,57,22,18,14,11
YEM,TOT,ASM,0,0,0,0,0
YEM,TOT,AND,0,0,0,0,0
YEM,TOT,AGO,0,0,0,0,0
YEM,TOT,AIA,0,0,0,0,0
YEM,TOT,ATG,0,0,0,0,0
YEM,TOT,ARG,4,6,9,0,0
YEM,TOT,ARM,0,0,0,0,0
YEM,TOT,ABW,0,0,0,0,0
YEM,TOT,AUS,2,3,34,214,373
YEM,TOT,AUT,1,5,7,47,25
YEM,TOT,AZE,0,0,0,0,0
YEM,TOT,BHS,0,0,0,0,0
YEM,TOT,BHR,562,23,6998,9942,15578
YEM,TOT,BGD,17,13,14,16,17
YEM,TOT,BRB,0,0,0,0,0
YEM,TOT,BLR,0,0,0,0,0
YEM,TOT,BEL,0,3,3,7,6
YEM,TOT,BLZ,0,0,0,0,0
YEM,TOT,BEN,0,0,0,0,0
YEM,TOT,BMU,0,0,0,0,1
YEM,TOT,BTN,0,0,0,0,0
YEM,TOT,BOL,0,0,0,0,0
YEM,TOT,BIH,0,0,0,0,0
YEM,TOT,BWA,0,0,0,0,0
YEM,TOT,BRA,5,0,0,31,19
YEM,TOT,BRN,0,0,0,0,0
YEM,TOT,BGR,22,23,24,24,110
YEM,TOT,BFA,0,0,0,0,0
YEM,TOT,BDI,137,110,88,13,10
YEM,TOT,KHM,3,3,0,0,2
YEM,TOT,CMR,81,91,73,231,195
YEM,TOT,CAN,11,141,277,219,1030
YEM,TOT,CPV,0,0,0,0,0
YEM,TOT,CYM,0,0,0,1,0
YEM,TOT,CAF,2,1,3,40,12
YEM,TOT,TCD,242,268,296,327,370
YEM,TOT,CHI,..,..,..,..,..
YEM,TOT,CHL,89,6,4,8,4
YEM,TOT,CHN,17,5,0,2,37
YEM,TOT,COL,0,0,0,1,4
YEM,TOT,COM,0,1,6,0,0
YEM,TOT,COD,5,11482,7225,4992,4087
YEM,TOT,COG,21,36,92,152,28
YEM,TOT,COK,0,0,0,0,0
YEM,TOT,CRI,0,0,0,0,0
YEM,TOT,CIV,0,0,0,0,0
YEM,TOT,HRV,0,0,0,4,0
YEM,TOT,CUB,0,0,0,0,0
YEM,TOT,CYP,0,3,6,8,8
YEM,TOT,CZE,0,0,0,6,111
YEM,TOT,DNK,2,2,75,79,134
YEM,TOT,DJI,84,153,308,483,620
YEM,TOT,DMA,0,0,0,0,0
YEM,TOT,DOM,0,0,2,3,4
YEM,TOT,ECU,0,0,0,0,0
YEM,TOT,EGY,1252,1132,1015,3300,3955
YEM,TOT,SLV,0,0,0,0,0
YEM,TOT,GNQ,0,2,14,7,12
YEM,TOT,ERI,30,54,101,47,10
YEM,TOT,EST,0,0,0,0,0
YEM,TOT,ETH,208,197,208,218,229
YEM,TOT,FRO,0,0,0,0,0
YEM,TOT,FLK,0,0,0,0,0
YEM,TOT,FJI,0,0,0,0,0
YEM,TOT,FIN,0,0,0,4,22
YEM,TOT,FRA,259,26,16,7,437
YEM,TOT,GUF,0,0,0,0,0
YEM,TOT,PYF,0,0,0,0,0
YEM,TOT,GAB,49,16,16,21,32
YEM,TOT,GMB,6,10,73,104,150
YEM,TOT,GEO,0,0,0,0,0
YEM,TOT,DEU,6,8,17,402,482
YEM,TOT,GHA,4,2,0,2,4
YEM,TOT,GIB,0,0,0,0,0
YEM,TOT,GRC,0,0,1,54,16
YEM,TOT,GRL,0,0,0,0,0
YEM,TOT,GRD,0,0,0,0,0
YEM,TOT,GLP,0,0,0,0,0
YEM,TOT,GUM,0,0,0,0,0
YEM,TOT,GTM,0,0,0,0,0
YEM,TOT,GIN,0,0,0,0,0
YEM,TOT,GNB,0,0,0,0,0
YEM,TOT,GUY,0,0,0,0,0
YEM,TOT,HTI,0,0,0,0,0
YEM,TOT,HND,0,0,0,0,0
YEM,TOT,HKG,47,47,3,22,424
YEM,TOT,HUN,32,33,29,24,23
YEM,TOT,ISL,0,0,0,0,0
YEM,TOT,IND,4,368,2,847,1
YEM,TOT,IDN,52,33,33,41,432
YEM,TOT,IRN,44,78,297,711,600
YEM,TOT,IRQ,2646,2101,1788,2026,421
YEM,TOT,IRL,0,1,2,2,42
YEM,TOT,IMN,..,..,..,..,..
YEM,TOT,ISR,48518,57650,53470,42746,40931
YEM,TOT,ITA,6,7,9,47,227
YEM,TOT,JAM,0,0,0,0,0
YEM,TOT,JPN,0,0,0,4,6
YEM,TOT,JOR,31,187,708,1618,2350
YEM,TOT,KAZ,0,0,0,0,0
YEM,TOT,KEN,792,8327,6650,4703,150
YEM,TOT,KIR,0,0,0,0,0
YEM,TOT,PRK,0,0,0,0,3
YEM,TOT,KOR,0,0,0,1,0
YEM,TOT,XKX,..,..,..,..,..
YEM,TOT,KWT,291,3286,31573,60909,57517
YEM,TOT,KGZ,0,0,0,0,8
YEM,TOT,LAO,2,2,2,2,2
YEM,TOT,LVA,0,0,0,0,3
YEM,TOT,LBN,149,1332,352,3139,13246
YEM,TOT,LSO,0,0,0,0,0
YEM,TOT,LBR,0,1,0,0,0
YEM,TOT,LBY,13,191,485,715,856
YEM,TOT,LIE,0,0,0,0,0
YEM,TOT,LTU,0,0,0,0,1
YEM,TOT,LUX,0,0,0,4,0
YEM,TOT,MAC,2,0,3,3,3
YEM,TOT,MKD,0,0,0,4,4
YEM,TOT,MDG,788,453,149,40,37
YEM,TOT,MWI,0,0,0,0,0
YEM,TOT,MYS,0,5,15,48,73
YEM,TOT,MDV,0,0,0,0,0
YEM,TOT,MLI,0,0,0,0,0
YEM,TOT,MLT,0,0,0,0,2
YEM,TOT,MHL,0,0,0,0,0
YEM,TOT,MTQ,0,0,0,0,0
YEM,TOT,MRT,0,0,0,7,7
YEM,TOT,MUS,0,0,0,0,0
YEM,TOT,MYT,0,2,4,10,21
YEM,TOT,MEX,4,5,1,0,2
YEM,TOT,FSM,0,0,0,0,0
YEM,TOT,MDA,0,0,0,0,0
YEM,TOT,MCO,0,0,0,1,1
YEM,TOT,MNG,0,0,0,0,0
YEM,TOT,MNE,..,..,..,..,..
YEM,TOT,MSR,0,0,0,0,0
YEM,TOT,MAR,85,27,15,13,12
YEM,TOT,MOZ,0,0,0,0,0
YEM,TOT,MMR,451,429,223,14,12
YEM,TOT,NAM,0,0,0,0,0
YEM,TOT,NRU,0,0,0,0,0
YEM,TOT,NPL,0,13,17,0,41
YEM,TOT,NLD,0,0,0,0,400
YEM,TOT,ANT,0,0,0,0,0
YEM,TOT,NCL,0,0,0,0,0
YEM,TOT,NZL,0,2,3,5,68
YEM,TOT,NIC,5,9,10,11,13
YEM,TOT,NER,0,1,2,1,0
YEM,TOT,NGA,3,2,13,4,7
YEM,TOT,NIU,0,0,0,0,0
YEM,TOT,NFK,0,0,0,0,0
YEM,TOT,MNP,0,0,0,0,0
YEM,TOT,NOR,0,0,3,13,36
YEM,TOT,OMN,237,340,792,2296,3381
YEM,TOT,PAK,14,33,26,21,17
YEM,TOT,PLW,0,0,0,0,0
YEM,TOT,PAN,0,0,0,0,0
YEM,TOT,PNG,0,0,0,0,0
YEM,TOT,PRY,0,0,0,0,3
YEM,TOT,PER,0,0,1,6,5
YEM,TOT,PHL,23,22,95,13,73
YEM,TOT,POL,0,0,30,58,99
YEM,TOT,PRT,0,0,1,0,0
YEM,TOT,PRI,0,0,0,0,0
YEM,TOT,QAT,143,7114,5206,5242,19793
YEM,TOT,REU,0,0,0,0,0
YEM,TOT,ROU,0,0,0,0,0
YEM,TOT,RUS,0,0,0,0,0
YEM,TOT,RWA,0,119,151,110,395
YEM,TOT,SHN,0,0,0,0,0
YEM,TOT,SPM,0,0,0,0,0
YEM,TOT,WSM,0,0,0,0,0
YEM,TOT,SMR,0,0,0,0,0
YEM,TOT,STP,0,0,0,0,0
YEM,TOT,SAU,4300,24217,123492,321742,348060
YEM,TOT,SEN,0,0,0,0,0
YEM,TOT,SRB,..,..,..,..,..
YEM,TOT,SCG,0,0,0,0,0
YEM,TOT,SYC,0,0,0,0,3
YEM,TOT,SLE,0,1,1,1,0
YEM,TOT,SGP,6,3,7,17,128
YEM,TOT,SVK,0,0,0,1,17
YEM,TOT,SVN,0,0,0,0,0
YEM,TOT,SLB,0,0,0,0,0
YEM,TOT,SOM,44,79,173,72,19
YEM,TOT,ZAF,3,3,3,0,36
YEM,TOT,ESP,0,0,0,22,12
YEM,TOT,LKA,9,0,2,2,1
YEM,TOT,KNA,0,0,0,0,0
YEM,TOT,LCA,0,0,0,0,0
YEM,TOT,VCT,0,0,0,0,0
YEM,TOT,SDN,4184,3991,5120,1833,2212
YEM,TOT,SUR,0,0,0,0,0
YEM,TOT,SWZ,0,0,0,0,0
YEM,TOT,SWE,0,6,26,52,171
YEM,TOT,CHE,5,4,3,50,238
YEM,TOT,SYR,9097,154795,3546,5016,6596
YEM,TOT,TWN,0,0,0,0,0
YEM,TOT,TJK,0,0,0,0,0
YEM,TOT,TZA,652,604,1073,1033,903
YEM,TOT,THA,5,95,234,400,1291
YEM,TOT,TLS,0,0,0,0,0
YEM,TOT,TGO,1,2,2,2,2
YEM,TOT,TKL,0,0,0,0,0
YEM,TOT,TON,0,0,0,0,0
YEM,TOT,TTO,0,0,0,0,0
YEM,TOT,TUN,115,7,85,0,0
YEM,TOT,TUR,635,1155,1379,2495,165
YEM,TOT,TKM,0,0,0,0,0
YEM,TOT,TCA,0,0,0,0,0
YEM,TOT,TUV,0,0,0,0,0
YEM,TOT,UGA,156,156,153,167,75
YEM,TOT,UKR,0,0,0,0,0
YEM,TOT,ARE,54,1608,17551,32567,55955
YEM,TOT,GBR,4629,266,421,256,549
YEM,TOT,USA,184,145,3385,6218,19762
YEM,TOT,URY,0,0,0,0,0
YEM,TOT,UZB,0,0,0,0,0
YEM,TOT,VUT,0,0,0,0,0
YEM,TOT,VEN,3,0,7,7,1
YEM,TOT,VNM,0,0,0,0,22
YEM,TOT,VIR,0,0,0,0,0
YEM,TOT,VGB,0,0,0,0,0
YEM,TOT,WLF,0,0,0,0,0
YEM,TOT,PSE,2527,3012,3567,4693,7255
YEM,TOT,YEM,0,0,0,0,0
YEM,TOT,ZMB,0,0,3,0,0
YEM,TOT,ZWE,1,2,2,2,1
ZMB,FEM,AFG,3,17,10,4,35
ZMB,FEM,ALB,0,0,0,0,0
ZMB,FEM,DZA,0,0,0,0,0
ZMB,FEM,ASM,0,0,0,0,0
ZMB,FEM,AND,0,0,0,0,0
ZMB,FEM,AGO,590,239,97,111,186
ZMB,FEM,AIA,0,0,0,0,0
ZMB,FEM,ATG,0,0,0,0,0
ZMB,FEM,ARG,1,0,0,0,0
ZMB,FEM,ARM,0,0,0,0,24
ZMB,FEM,ABW,0,0,0,0,0
ZMB,FEM,AUS,94,256,800,1104,1547
ZMB,FEM,AUT,0,0,0,0,14
ZMB,FEM,AZE,0,0,0,0,0
ZMB,FEM,BHS,0,0,3,3,3
ZMB,FEM,BHR,0,0,0,0,0
ZMB,FEM,BGD,8,39,28,15,17
ZMB,FEM,BRB,0,0,0,0,0
ZMB,FEM,BLR,0,0,0,0,0
ZMB,FEM,BEL,0,0,9,3,4
ZMB,FEM,BLZ,0,0,0,0,0
ZMB,FEM,BEN,0,0,0,0,1
ZMB,FEM,BMU,0,0,0,0,0
ZMB,FEM,BTN,0,0,0,0,0
ZMB,FEM,BOL,0,0,0,0,2
ZMB,FEM,BIH,0,0,0,1,0
ZMB,FEM,BWA,154,137,19,855,377
ZMB,FEM,BRA,2,0,1,4,4
ZMB,FEM,BRN,0,0,0,0,0
ZMB,FEM,BGR,0,0,0,0,0
ZMB,FEM,BFA,2,2,3,37,8
ZMB,FEM,BDI,6,5,4,40,34
ZMB,FEM,KHM,0,0,0,0,0
ZMB,FEM,CMR,2,2,2,61,52
ZMB,FEM,CAN,46,266,498,507,1010
ZMB,FEM,CPV,0,0,0,0,0
ZMB,FEM,CYM,0,0,0,2,0
ZMB,FEM,CAF,0,0,0,0,0
ZMB,FEM,TCD,13,15,17,19,22
ZMB,FEM,CHI,..,..,..,..,..
ZMB,FEM,CHL,0,0,0,1,3
ZMB,FEM,CHN,0,0,0,0,4
ZMB,FEM,COL,0,0,0,0,0
ZMB,FEM,COM,0,0,0,1,1
ZMB,FEM,COD,0,8,5,4,3
ZMB,FEM,COG,0,0,0,0,0
ZMB,FEM,COK,0,0,0,0,0
ZMB,FEM,CRI,0,0,0,0,0
ZMB,FEM,CIV,0,0,1,0,12
ZMB,FEM,HRV,0,0,0,1,0
ZMB,FEM,CUB,0,0,0,1,2
ZMB,FEM,CYP,3,9,15,22,41
ZMB,FEM,CZE,0,0,0,2,4
ZMB,FEM,DNK,8,0,47,108,206
ZMB,FEM,DJI,7,14,30,50,64
ZMB,FEM,DMA,0,0,0,0,0
ZMB,FEM,DOM,0,2,2,3,4
ZMB,FEM,ECU,0,0,0,0,0
ZMB,FEM,EGY,0,10,21,0,9
ZMB,FEM,SLV,0,0,0,0,0
ZMB,FEM,GNQ,0,0,0,0,0
ZMB,FEM,ERI,0,25,35,77,49
ZMB,FEM,EST,0,0,0,0,0
ZMB,FEM,ETH,0,0,1,1,1
ZMB,FEM,FRO,0,0,0,0,0
ZMB,FEM,FLK,0,0,0,0,1
ZMB,FEM,FJI,3,2,0,0,0
ZMB,FEM,FIN,0,0,0,22,38
ZMB,FEM,FRA,197,474,4,7,413
ZMB,FEM,GUF,0,0,0,0,0
ZMB,FEM,PYF,1,0,0,3,11
ZMB,FEM,GAB,0,0,0,0,0
ZMB,FEM,GMB,0,0,0,0,0
ZMB,FEM,GEO,0,0,0,0,0
ZMB,FEM,DEU,2,2,2,54,44
ZMB,FEM,GHA,10,37,21,261,500
ZMB,FEM,GIB,0,0,0,0,0
ZMB,FEM,GRC,0,1,0,59,10
ZMB,FEM,GRL,0,0,0,0,0
ZMB,FEM,GRD,0,0,0,0,0
ZMB,FEM,GLP,0,2,4,8,8
ZMB,FEM,GUM,0,5,0,0,0
ZMB,FEM,GTM,0,0,0,0,0
ZMB,FEM,GIN,0,0,0,0,0
ZMB,FEM,GNB,0,0,0,0,0
ZMB,FEM,GUY,0,0,0,0,0
ZMB,FEM,HTI,0,0,0,0,0
ZMB,FEM,HND,0,0,0,0,0
ZMB,FEM,HKG,0,4,0,0,10
ZMB,FEM,HUN,1,7,6,6,6
ZMB,FEM,ISL,0,0,0,0,3
ZMB,FEM,IND,1111,6013,1767,561,3442
ZMB,FEM,IDN,1,0,0,0,0
ZMB,FEM,IRN,0,0,0,0,0
ZMB,FEM,IRQ,0,0,0,0,0
ZMB,FEM,IRL,0,1,2,3,254
